name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,individualCount,organismQuantity,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,samplingEffort,locality,type,locationID,ownerInstitutionCode,http://rs.tdwg.org/dwc/terms/organismQuantityType,samplingProtocol,sex,lifeStage,occurrenceRemarks,networkKeys,establishmentMeans,continent,institutionKey,collectionKey,nomenclaturalCode,higherGeography,institutionID,georeferenceVerificationStatus,endDayOfYear,language,vernacularName,rights,startDayOfYear,accessRights,behavior,elevation,typeStatus,otherCatalogNumbers,dynamicProperties,higherClassification
"Nomascus gabriellae (Thomas, 1909)",106.8929,12.45572,,gbif,3053707003,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.175+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,9,2014-03-09,NA,2021-12-02T09:59:52.175+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-9_T33_AM_2549,NA,NA,NA,NA,NA,NA,3053707003,2014_2014-3-9_T33_AM_2549,NA,NA,Vorn Vuth,NA,NA,NA,NA,4,4,individuals,2014_2014-3-9_T33_AM,4,4 km,Keo Seima Wildlife Sanctuary,Event,T33,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.95221,12.39571,,gbif,3053707067,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.182+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,21,2014-03-21,NA,2021-12-02T09:59:52.182+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-21_T27_AM_2666,NA,NA,NA,NA,NA,NA,3053707067,2014_2014-3-21_T27_AM_2666,NA,NA,Toeu Bann,NA,NA,NA,NA,4,4,individuals,2014_2014-3-21_T27_AM,4,4 km,Keo Seima Wildlife Sanctuary,Event,T27,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.83485,12.45518,,gbif,3053707431,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.232+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,8,2014-03-08,NA,2021-12-02T09:59:52.232+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-8_T33_PM_2502,NA,NA,NA,NA,NA,NA,3053707431,2014_2014-3-8_T33_PM_2502,NA,NA,Vorn Vuth,NA,NA,NA,NA,3,3,individuals,2014_2014-3-8_T33_PM,3,4 km,Keo Seima Wildlife Sanctuary,Event,T33,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.89835,12.39616,,gbif,3053708123,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.309+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,17,2014-03-17,NA,2021-12-02T09:59:52.309+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-17_T26_PM_2649,NA,NA,NA,NA,NA,NA,3053708123,2014_2014-3-17_T26_PM_2649,NA,NA,Vorn Vuth,NA,NA,NA,NA,1,1,individuals,2014_2014-3-17_T26_PM,1,4 km,Keo Seima Wildlife Sanctuary,Event,T26,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",107.02022,12.3304,,gbif,3053708640,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.380+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,26,2014-03-26,NA,2021-12-02T09:59:52.380+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-26_T25_AM_2725,NA,NA,NA,NA,NA,NA,3053708640,2014_2014-3-26_T25_AM_2725,NA,NA,Orn Samart,NA,NA,NA,NA,1,1,individuals,2014_2014-3-26_T25_AM,1,4 km,Keo Seima Wildlife Sanctuary,Event,T25,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.64348,12.52819,,gbif,3053709104,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.427+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,8,2014-03-08,NA,2021-12-02T09:59:52.427+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-8_T34_AM_2518,NA,NA,NA,NA,NA,NA,3053709104,2014_2014-3-8_T34_AM_2518,NA,NA,Orn Samart,NA,NA,NA,NA,2,2,individuals,2014_2014-3-8_T34_AM,2,4 km,Keo Seima Wildlife Sanctuary,Event,T34,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.89318,12.45493,,gbif,3053710137,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.565+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,8,2014-03-08,NA,2021-12-02T09:59:52.565+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-8_T33_AM_2503,NA,NA,NA,NA,NA,NA,3053710137,2014_2014-3-8_T33_AM_2503,NA,NA,Vorn Vuth,NA,NA,NA,NA,4,4,individuals,2014_2014-3-8_T33_AM,4,4 km,Keo Seima Wildlife Sanctuary,Event,T33,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.82902,12.46411,,gbif,3053710141,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.565+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,8,2014-03-08,NA,2021-12-02T09:59:52.565+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-8_T33_AM_2501,NA,NA,NA,NA,NA,NA,3053710141,2014_2014-3-8_T33_AM_2501,NA,NA,Vorn Vuth,NA,NA,NA,NA,3,3,individuals,2014_2014-3-8_T33_AM,3,4 km,Keo Seima Wildlife Sanctuary,Event,T33,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.95543,12.39234,,gbif,3053710175,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.568+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,3,20,2014-03-20,NA,2021-12-02T09:59:52.568+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-3-20_T27_AM_2663,NA,NA,NA,NA,NA,NA,3053710175,2014_2014-3-20_T27_AM_2663,NA,NA,Toeu Bann,NA,NA,NA,NA,4,4,individuals,2014_2014-3-20_T27_AM,4,4 km,Keo Seima Wildlife Sanctuary,Event,T27,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.89726,12.21619,,gbif,3053706412,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.096+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,29,2014-04-29,NA,2021-12-02T09:59:52.096+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-29_T18_AM_3065,NA,NA,NA,NA,NA,NA,3053706412,2014_2014-4-29_T18_AM_3065,NA,NA,Sorn Chanthoeun,NA,NA,NA,NA,3,3,individuals,2014_2014-4-29_T18_AM,3,4 km,Keo Seima Wildlife Sanctuary,Event,T18,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.89631,12.33202,,gbif,3053706421,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.098+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,7,2014-04-07,NA,2021-12-02T09:59:52.098+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-7_T15_PM_2840,NA,NA,NA,NA,NA,NA,3053706421,2014_2014-4-7_T15_PM_2840,NA,NA,Toeu Bann,NA,NA,NA,NA,5,5,individuals,2014_2014-4-7_T15_PM,5,4 km,Keo Seima Wildlife Sanctuary,Event,T15,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.95165,12.27814,,gbif,3053707474,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.236+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,29,2014-04-29,NA,2021-12-02T09:59:52.236+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-29_T8_AM_3042,NA,NA,NA,NA,NA,NA,3053707474,2014_2014-4-29_T8_AM_3042,NA,NA,Vorn Vuth,NA,NA,NA,NA,2,2,individuals,2014_2014-4-29_T8_AM,2,4 km,Keo Seima Wildlife Sanctuary,Event,T8,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.6412,12.3408,,gbif,3053707941,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.273+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,8,2014-04-08,NA,2021-12-02T09:59:52.273+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-8_T10_AM_2871,NA,NA,NA,NA,NA,NA,3053707941,2014_2014-4-8_T10_AM_2871,NA,NA,Vorn Vuth,NA,NA,NA,NA,3,3,individuals,2014_2014-4-8_T10_AM,3,4 km,Keo Seima Wildlife Sanctuary,Event,T10,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.83263,12.45525,,gbif,3053708588,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.374+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,1,2014-04-01,NA,2021-12-02T09:59:52.374+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-1_T32_AM_2750,NA,NA,NA,NA,NA,NA,3053708588,2014_2014-4-1_T32_AM_2750,NA,NA,Phok Sopanha,NA,NA,NA,NA,4,4,individuals,2014_2014-4-1_T32_AM,4,4 km,Keo Seima Wildlife Sanctuary,Event,T32,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.89812,12.27755,,gbif,3053708806,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.399+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,23,2014-04-23,NA,2021-12-02T09:59:52.399+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-23_T6_AM_3003,NA,NA,NA,NA,NA,NA,3053708806,2014_2014-4-23_T6_AM_3003,NA,NA,Vorn Vuth,NA,NA,NA,NA,5,5,individuals,2014_2014-4-23_T6_AM,5,2 km,Keo Seima Wildlife Sanctuary,Event,T6,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",107.08163,12.33024,,gbif,3053709165,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.453+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,22,2014-04-22,NA,2021-12-02T09:59:52.453+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-22_T11_AM_2986,NA,NA,NA,NA,NA,NA,3053709165,2014_2014-4-22_T11_AM_2986,NA,NA,Toeu Bann,NA,NA,NA,NA,1,1,individuals,2014_2014-4-22_T11_AM,1,4 km,Keo Seima Wildlife Sanctuary,Event,T11,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",106.96193,12.33755,,gbif,3053709253,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.462+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,4,28,2014-04-28,NA,2021-12-02T09:59:52.462+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-4-28_T11_PM_3029,NA,NA,NA,NA,NA,NA,3053709253,2014_2014-4-28_T11_PM_3029,NA,NA,Phok Sopanha,NA,NA,NA,NA,3,3,individuals,2014_2014-4-28_T11_PM,3,4 km,Keo Seima Wildlife Sanctuary,Event,T11,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nomascus gabriellae (Thomas, 1909)",107.0221,12.1541,,gbif,3053705812,"Nomascus gabriellae (Thomas, 1909)",bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1,63f24eac-c76b-4425-9925-e1fbebec6ab2,791e3715-7452-4dd0-a906-db21a3852427,KH,DWC_ARCHIVE,2021-11-26T01:10:23.138+00:00,2021-12-02T09:59:52.027+00:00,13,5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a,HUMAN_OBSERVATION,PRESENT,4267267,1,44,359,798,5484,4267265,4267267,4267267,"Nomascus gabriellae (Thomas, 1909)",Animalia,Chordata,Primates,Hylobatidae,Nomascus,Nomascus gabriellae,Nomascus,gabriellae,SPECIES,ACCEPTED,EN,NA,707.1,NA,2014,5,6,2014-05-06,NA,2021-12-02T09:59:52.027+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,KH,Cambodia,NA,2014_2014-5-6_T2_AM_3102,NA,NA,NA,NA,NA,NA,3053705812,2014_2014-5-6_T2_AM_3102,NA,NA,Vorn Vuth,NA,NA,NA,NA,4,4,individuals,2014_2014-5-6_T2_AM,4,2 km,Keo Seima Wildlife Sanctuary,Event,T2,WCS Cambodia,individuals,Line transect distance sampling,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
